instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,cnt
7854,2011/11/28,4,0,11,21,0,1,1,2,0.54,0.5152,0.77,0.2239,156
7855,2011/11/28,4,0,11,22,0,1,1,2,0.52,0.5,0.83,0.1045,109
7856,2011/11/28,4,0,11,23,0,1,1,2,0.52,0.5,0.83,0.1343,46
7857,2011/11/29,4,0,11,0,0,2,1,1,0.52,0.5,0.83,0,22
7858,2011/11/29,4,0,11,1,0,2,1,1,0.52,0.5,0.83,0.0896,17
7859,2011/11/29,4,0,11,2,0,2,1,2,0.5,0.4848,0.88,0,5
7860,2011/11/29,4,0,11,3,0,2,1,2,0.5,0.4848,0.88,0,2
7861,2011/11/29,4,0,11,4,0,2,1,2,0.52,0.5,0.83,0.3284,6
7862,2011/11/29,4,0,11,5,0,2,1,1,0.5,0.4848,0.88,0.2836,22
7863,2011/11/29,4,0,11,6,0,2,1,1,0.52,0.5,0.83,0.2836,89
7864,2011/11/29,4,0,11,7,0,2,1,1,0.52,0.5,0.77,0.2239,342
7865,2011/11/29,4,0,11,8,0,2,1,1,0.54,0.5152,0.77,0.2836,449
7866,2011/11/29,4,0,11,9,0,2,1,3,0.56,0.5303,0.73,0.4179,202
7867,2011/11/29,4,0,11,10,0,2,1,3,0.56,0.5303,0.73,0.4179,36
7868,2011/11/29,4,0,11,11,0,2,1,3,0.5,0.4848,0.88,0.2985,11
7869,2011/11/29,4,0,11,12,0,2,1,3,0.42,0.4242,0.82,0.4179,18
7870,2011/11/29,4,0,11,13,0,2,1,3,0.42,0.4242,0.77,0.2836,22
7871,2011/11/29,4,0,11,14,0,2,1,3,0.4,0.4091,0.94,0.194,36
7872,2011/11/29,4,0,11,15,0,2,1,3,0.4,0.4091,0.87,0.3284,65
7873,2011/11/29,4,0,11,16,0,2,1,3,0.4,0.4091,0.87,0.2239,151
7874,2011/11/29,4,0,11,17,0,2,1,2,0.4,0.4091,0.87,0.2985,354
7875,2011/11/29,4,0,11,18,0,2,1,2,0.4,0.4091,0.82,0.2985,358
7876,2011/11/29,4,0,11,19,0,2,1,2,0.4,0.4091,0.82,0.3284,250
7877,2011/11/29,4,0,11,20,0,2,1,2,0.38,0.3939,0.87,0.2537,184
7878,2011/11/29,4,0,11,21,0,2,1,2,0.38,0.3939,0.87,0.2537,125
7879,2011/11/29,4,0,11,22,0,2,1,1,0.38,0.3939,0.82,0.2985,95
7880,2011/11/29,4,0,11,23,0,2,1,1,0.36,0.3333,0.76,0.3881,53
7881,2011/11/30,4,0,11,0,0,3,1,1,0.36,0.3333,0.62,0.4179,24
7882,2011/11/30,4,0,11,1,0,3,1,1,0.34,0.303,0.66,0.3284,8
7883,2011/11/30,4,0,11,2,0,3,1,1,0.32,0.3182,0.7,0.1642,5
7884,2011/11/30,4,0,11,3,0,3,1,1,0.32,0.3182,0.7,0.1642,1
7885,2011/11/30,4,0,11,4,0,3,1,1,0.3,0.2879,0.75,0.2239,5
7886,2011/11/30,4,0,11,5,0,3,1,1,0.28,0.2727,0.81,0.194,22
7887,2011/11/30,4,0,11,6,0,3,1,1,0.26,0.2727,0.87,0.1045,103
7888,2011/11/30,4,0,11,7,0,3,1,1,0.26,0.2727,0.81,0.1045,285
7889,2011/11/30,4,0,11,8,0,3,1,1,0.28,0.2727,0.81,0.194,478
7890,2011/11/30,4,0,11,9,0,3,1,1,0.3,0.2879,0.75,0.2836,193
7891,2011/11/30,4,0,11,10,0,3,1,1,0.34,0.3182,0.66,0.2239,110
7892,2011/11/30,4,0,11,11,0,3,1,1,0.38,0.3939,0.54,0.2985,122
7893,2011/11/30,4,0,11,12,0,3,1,2,0.36,0.3333,0.53,0.2836,160
7894,2011/11/30,4,0,11,13,0,3,1,2,0.38,0.3939,0.43,0.3582,147
7895,2011/11/30,4,0,11,14,0,3,1,2,0.38,0.3939,0.43,0.3582,112
7896,2011/11/30,4,0,11,15,0,3,1,1,0.36,0.3333,0.46,0.3284,115
7897,2011/11/30,4,0,11,16,0,3,1,1,0.36,0.3333,0.46,0.2836,226
7898,2011/11/30,4,0,11,17,0,3,1,2,0.34,0.303,0.49,0.3284,380
7899,2011/11/30,4,0,11,18,0,3,1,1,0.34,0.303,0.49,0.3284,376
7900,2011/11/30,4,0,11,19,0,3,1,2,0.32,0.303,0.57,0.2836,279
7901,2011/11/30,4,0,11,20,0,3,1,2,0.32,0.303,0.57,0.2836,190
7902,2011/11/30,4,0,11,21,0,3,1,1,0.32,0.2879,0.53,0.3881,135
7903,2011/11/30,4,0,11,22,0,3,1,1,0.3,0.2727,0.56,0.2985,87
7904,2011/11/30,4,0,11,23,0,3,1,1,0.28,0.2576,0.52,0.2836,50
7905,2011/12/1,4,0,12,0,0,4,1,1,0.28,0.2576,0.52,0.3284,20
7906,2011/12/1,4,0,12,1,0,4,1,1,0.26,0.2424,0.6,0.2836,10
7907,2011/12/1,4,0,12,2,0,4,1,1,0.26,0.2273,0.56,0.2985,9
7908,2011/12/1,4,0,12,3,0,4,1,1,0.26,0.2424,0.56,0.2537,7
7909,2011/12/1,4,0,12,4,0,4,1,1,0.26,0.2424,0.56,0.2836,1
7910,2011/12/1,4,0,12,5,0,4,1,1,0.26,0.2424,0.56,0.2537,24
7911,2011/12/1,4,0,12,6,0,4,1,1,0.24,0.2121,0.65,0.2836,97
7912,2011/12/1,4,0,12,7,0,4,1,1,0.24,0.2121,0.65,0.3582,276
7913,2011/12/1,4,0,12,8,0,4,1,1,0.26,0.2273,0.6,0.3284,477
7914,2011/12/1,4,0,12,9,0,4,1,1,0.3,0.2727,0.52,0.3284,224
7915,2011/12/1,4,0,12,10,0,4,1,1,0.32,0.303,0.53,0.2985,93
7916,2011/12/1,4,0,12,11,0,4,1,1,0.34,0.3182,0.49,0.2537,102
7917,2011/12/1,4,0,12,12,0,4,1,1,0.36,0.3485,0.46,0.2239,148
7918,2011/12/1,4,0,12,13,0,4,1,1,0.4,0.4091,0.4,0.2239,154
7919,2011/12/1,4,0,12,14,0,4,1,1,0.4,0.4091,0.4,0.2239,150
7920,2011/12/1,4,0,12,15,0,4,1,1,0.4,0.4091,0.4,0.2239,154
7921,2011/12/1,4,0,12,16,0,4,1,1,0.4,0.4091,0.4,0.194,201
7922,2011/12/1,4,0,12,17,0,4,1,1,0.36,0.3485,0.46,0.1343,418
7923,2011/12/1,4,0,12,18,0,4,1,1,0.36,0.3636,0.43,0.1045,405
7924,2011/12/1,4,0,12,19,0,4,1,1,0.34,0.3485,0.46,0.1045,228
7925,2011/12/1,4,0,12,20,0,4,1,1,0.34,0.3485,0.46,0.1045,190
7926,2011/12/1,4,0,12,21,0,4,1,1,0.3,0.3182,0.61,0.1045,162
7927,2011/12/1,4,0,12,22,0,4,1,1,0.3,0.3333,0.61,0,104
7928,2011/12/1,4,0,12,23,0,4,1,1,0.26,0.2879,0.7,0.0896,73
7929,2011/12/2,4,0,12,0,0,5,1,1,0.26,0.2879,0.7,0.0896,38
7930,2011/12/2,4,0,12,1,0,5,1,1,0.24,0.2879,0.75,0,15
7931,2011/12/2,4,0,12,2,0,5,1,1,0.24,0.2879,0.75,0,10
7932,2011/12/2,4,0,12,3,0,5,1,1,0.22,0.2727,0.8,0,1
7933,2011/12/2,4,0,12,4,0,5,1,1,0.22,0.2727,0.8,0,3
7934,2011/12/2,4,0,12,5,0,5,1,1,0.22,0.2576,0.8,0.0896,23
7935,2011/12/2,4,0,12,6,0,5,1,1,0.22,0.2727,0.8,0,87
7936,2011/12/2,4,0,12,7,0,5,1,1,0.22,0.2576,0.87,0.0896,205
7937,2011/12/2,4,0,12,8,0,5,1,1,0.24,0.2879,0.87,0,445
7938,2011/12/2,4,0,12,9,0,5,1,1,0.28,0.3182,0.81,0,246
7939,2011/12/2,4,0,12,10,0,5,1,1,0.3,0.2879,0.75,0.2239,105
7940,2011/12/2,4,0,12,11,0,5,1,1,0.34,0.3333,0.66,0.1642,160
7941,2011/12/2,4,0,12,12,0,5,1,1,0.36,0.3485,0.57,0.1343,204
7942,2011/12/2,4,0,12,13,0,5,1,1,0.4,0.4091,0.47,0.1343,207
7943,2011/12/2,4,0,12,14,0,5,1,1,0.42,0.4242,0.44,0.1045,170
7944,2011/12/2,4,0,12,15,0,5,1,1,0.42,0.4242,0.41,0.0896,199
7945,2011/12/2,4,0,12,16,0,5,1,1,0.42,0.4242,0.41,0.0896,276
7946,2011/12/2,4,0,12,17,0,5,1,1,0.42,0.4242,0.38,0,411
7947,2011/12/2,4,0,12,18,0,5,1,1,0.4,0.4091,0.5,0,372
7948,2011/12/2,4,0,12,19,0,5,1,1,0.34,0.3182,0.53,0.2537,265
7949,2011/12/2,4,0,12,20,0,5,1,1,0.38,0.3939,0.4,0.2836,190
7950,2011/12/2,4,0,12,21,0,5,1,1,0.34,0.3333,0.49,0.194,111
7951,2011/12/2,4,0,12,22,0,5,1,1,0.32,0.3182,0.53,0.194,102
7952,2011/12/2,4,0,12,23,0,5,1,1,0.32,0.303,0.53,0.2836,95
7953,2011/12/3,4,0,12,0,0,6,0,1,0.3,0.2879,0.56,0.2537,75
7954,2011/12/3,4,0,12,1,0,6,0,1,0.26,0.2576,0.65,0.194,71
7955,2011/12/3,4,0,12,2,0,6,0,1,0.26,0.2576,0.65,0.1642,50
7956,2011/12/3,4,0,12,3,0,6,0,1,0.24,0.2424,0.7,0.1343,9
7957,2011/12/3,4,0,12,4,0,6,0,1,0.22,0.2273,0.75,0.1343,8
7958,2011/12/3,4,0,12,5,0,6,0,1,0.24,0.2576,0.7,0.0896,6
7959,2011/12/3,4,0,12,6,0,6,0,1,0.24,0.2576,0.65,0.1045,11
7960,2011/12/3,4,0,12,7,0,6,0,1,0.22,0.2576,0.75,0.0896,26
7961,2011/12/3,4,0,12,8,0,6,0,1,0.24,0.2576,0.75,0.0896,63
7962,2011/12/3,4,0,12,9,0,6,0,1,0.26,0.2727,0.7,0.1045,124
7963,2011/12/3,4,0,12,10,0,6,0,1,0.32,0.3333,0.61,0.1343,195
7964,2011/12/3,4,0,12,11,0,6,0,1,0.32,0.3333,0.57,0.0896,275
7965,2011/12/3,4,0,12,12,0,6,0,1,0.36,0.3788,0.5,0,358
7966,2011/12/3,4,0,12,13,0,6,0,1,0.36,0.3636,0.5,0.0896,292
7967,2011/12/3,4,0,12,14,0,6,0,1,0.36,0.3788,0.46,0,343
7968,2011/12/3,4,0,12,15,0,6,0,1,0.38,0.3939,0.46,0,337
7969,2011/12/3,4,0,12,16,0,6,0,1,0.38,0.3939,0.46,0,305
7970,2011/12/3,4,0,12,17,0,6,0,1,0.36,0.3788,0.62,0,232
7971,2011/12/3,4,0,12,18,0,6,0,1,0.34,0.3333,0.53,0.1343,224
7972,2011/12/3,4,0,12,19,0,6,0,1,0.3,0.3182,0.61,0.0896,175
7973,2011/12/3,4,0,12,20,0,6,0,1,0.3,0.3182,0.61,0.0896,127
7974,2011/12/3,4,0,12,21,0,6,0,2,0.3,0.3182,0.61,0.0896,109
7975,2011/12/3,4,0,12,22,0,6,0,2,0.32,0.3333,0.61,0.0896,114
7976,2011/12/3,4,0,12,23,0,6,0,1,0.3,0.303,0.7,0.1343,85
7977,2011/12/4,4,0,12,0,0,0,0,1,0.3,0.3182,0.7,0.1045,83
7978,2011/12/4,4,0,12,1,0,0,0,1,0.3,0.3182,0.75,0.0896,74
7979,2011/12/4,4,0,12,2,0,0,0,1,0.26,0.303,0.81,0,62
7980,2011/12/4,4,0,12,3,0,0,0,1,0.28,0.3182,0.75,0,41
7981,2011/12/4,4,0,12,4,0,0,0,1,0.26,0.303,0.87,0,11
7982,2011/12/4,4,0,12,5,0,0,0,1,0.26,0.303,0.81,0,4
7983,2011/12/4,4,0,12,6,0,0,0,1,0.24,0.2879,0.93,0,4
7984,2011/12/4,4,0,12,7,0,0,0,1,0.26,0.303,0.87,0,26
7985,2011/12/4,4,0,12,8,0,0,0,1,0.26,0.303,0.87,0,55
7986,2011/12/4,4,0,12,9,0,0,0,1,0.3,0.3333,0.81,0,126
7987,2011/12/4,4,0,12,10,0,0,0,1,0.32,0.3333,0.81,0.1343,216
7988,2011/12/4,4,0,12,11,0,0,0,1,0.34,0.3333,0.81,0.1642,254
7989,2011/12/4,4,0,12,12,0,0,0,1,0.36,0.3485,0.81,0.1642,329
7990,2011/12/4,4,0,12,13,0,0,0,1,0.4,0.4091,0.66,0.2239,357
7991,2011/12/4,4,0,12,14,0,0,0,1,0.42,0.4242,0.62,0.1343,323
7992,2011/12/4,4,0,12,15,0,0,0,1,0.42,0.4242,0.62,0.194,296
7993,2011/12/4,4,0,12,16,0,0,0,1,0.42,0.4242,0.58,0.2239,330
7994,2011/12/4,4,0,12,17,0,0,0,1,0.38,0.3939,0.76,0.1343,245
7995,2011/12/4,4,0,12,18,0,0,0,1,0.38,0.3939,0.71,0,171
7996,2011/12/4,4,0,12,19,0,0,0,1,0.38,0.3939,0.76,0,173
7997,2011/12/4,4,0,12,20,0,0,0,1,0.36,0.3485,0.76,0.1343,124
7998,2011/12/4,4,0,12,21,0,0,0,1,0.36,0.3636,0.81,0.1045,72
7999,2011/12/4,4,0,12,22,0,0,0,1,0.34,0.3485,0.87,0.1045,64
8000,2011/12/4,4,0,12,23,0,0,0,1,0.34,0.3485,0.87,0.1045,45
8001,2011/12/5,4,0,12,0,0,1,1,1,0.32,0.3333,0.87,0.0896,24
8002,2011/12/5,4,0,12,1,0,1,1,1,0.32,0.3485,0.87,0,12
8003,2011/12/5,4,0,12,2,0,1,1,1,0.32,0.3485,0.87,0,8
8004,2011/12/5,4,0,12,3,0,1,1,1,0.32,0.3485,0.87,0,2
8005,2011/12/5,4,0,12,4,0,1,1,1,0.3,0.3182,0.87,0.1045,7
8006,2011/12/5,4,0,12,5,0,1,1,1,0.3,0.3182,0.87,0.1045,25
8007,2011/12/5,4,0,12,6,0,1,1,1,0.3,0.3182,0.93,0.0896,90
8008,2011/12/5,4,0,12,7,0,1,1,1,0.32,0.3485,0.9,0,283
8009,2011/12/5,4,0,12,8,0,1,1,1,0.32,0.3485,0.93,0,404
8010,2011/12/5,4,0,12,9,0,1,1,2,0.36,0.3636,0.87,0.0896,190
8011,2011/12/5,4,0,12,10,0,1,1,2,0.36,0.3636,0.87,0.0896,87
8012,2011/12/5,4,0,12,11,0,1,1,2,0.36,0.3636,0.87,0.0896,123
8013,2011/12/5,4,0,12,12,0,1,1,2,0.4,0.4091,0.76,0.1045,154
8014,2011/12/5,4,0,12,13,0,1,1,2,0.42,0.4242,0.71,0.0896,171
8015,2011/12/5,4,0,12,14,0,1,1,2,0.46,0.4545,0.67,0,133
8016,2011/12/5,4,0,12,15,0,1,1,2,0.46,0.4545,0.72,0.0896,148
8017,2011/12/5,4,0,12,16,0,1,1,1,0.5,0.4848,0.63,0.0896,248
8018,2011/12/5,4,0,12,17,0,1,1,1,0.42,0.4242,0.77,0,446
8019,2011/12/5,4,0,12,18,0,1,1,1,0.44,0.4394,0.77,0,399
8020,2011/12/5,4,0,12,19,0,1,1,2,0.46,0.4545,0.77,0,308
8021,2011/12/5,4,0,12,20,0,1,1,2,0.46,0.4545,0.82,0.1045,205
8022,2011/12/5,4,0,12,21,0,1,1,2,0.44,0.4394,0.88,0.0896,176
8023,2011/12/5,4,0,12,22,0,1,1,2,0.44,0.4394,0.88,0.1343,106
8024,2011/12/5,4,0,12,23,0,1,1,2,0.46,0.4545,0.88,0.1343,62
8025,2011/12/6,4,0,12,0,0,2,1,2,0.5,0.4848,0.77,0.2985,28
8026,2011/12/6,4,0,12,1,0,2,1,2,0.46,0.4545,0.88,0.2985,16
8027,2011/12/6,4,0,12,2,0,2,1,2,0.46,0.4545,0.87,0.194,3
8028,2011/12/6,4,0,12,3,0,2,1,2,0.46,0.4545,0.87,0.194,3
8029,2011/12/6,4,0,12,4,0,2,1,3,0.46,0.4545,0.88,0.2239,7
8030,2011/12/6,4,0,12,5,0,2,1,3,0.46,0.4545,0.88,0.2239,20
8031,2011/12/6,4,0,12,6,0,2,1,2,0.44,0.4394,0.94,0.2836,86
8032,2011/12/6,4,0,12,7,0,2,1,2,0.46,0.4545,0.94,0.194,234
8033,2011/12/6,4,0,12,8,0,2,1,2,0.46,0.4545,0.94,0.194,414
8034,2011/12/6,4,0,12,9,0,2,1,2,0.46,0.4545,0.94,0.2239,204
8035,2011/12/6,4,0,12,10,0,2,1,3,0.46,0.4545,0.94,0.2836,50
8036,2011/12/6,4,0,12,11,0,2,1,3,0.46,0.4545,0.94,0.2537,32
8037,2011/12/6,4,0,12,12,0,2,1,3,0.46,0.4545,1,0.2239,55
8038,2011/12/6,4,0,12,13,0,2,1,3,0.46,0.4545,1,0.194,71
8039,2011/12/6,4,0,12,14,0,2,1,3,0.48,0.4697,1,0.2239,75
8040,2011/12/6,4,0,12,15,0,2,1,3,0.5,0.4848,1,0.194,45
8041,2011/12/6,4,0,12,16,0,2,1,3,0.46,0.4545,1,0.2537,88
8042,2011/12/6,4,0,12,17,0,2,1,2,0.46,0.4545,1,0.2239,262
8043,2011/12/6,4,0,12,18,0,2,1,2,0.46,0.4545,1,0.2836,304
8044,2011/12/6,4,0,12,19,0,2,1,3,0.46,0.4545,1,0.2985,233
8045,2011/12/6,4,0,12,20,0,2,1,3,0.46,0.4545,1,0.2985,110
8046,2011/12/6,4,0,12,21,0,2,1,2,0.44,0.4394,1,0.194,114
8047,2011/12/6,4,0,12,22,0,2,1,3,0.46,0.4545,1,0.1642,87
8048,2011/12/6,4,0,12,23,0,2,1,3,0.46,0.4545,1,0.1642,53
8049,2011/12/7,4,0,12,0,0,3,1,1,0.44,0.4394,1,0.194,33
8050,2011/12/7,4,0,12,1,0,3,1,2,0.46,0.4545,1,0.2537,13
8051,2011/12/7,4,0,12,2,0,3,1,3,0.46,0.4545,1,0.2239,6
8052,2011/12/7,4,0,12,3,0,3,1,3,0.46,0.4545,1,0.2239,3
8053,2011/12/7,4,0,12,4,0,3,1,3,0.46,0.4545,1,0.1642,1
8054,2011/12/7,4,0,12,5,0,3,1,3,0.46,0.4545,1,0.1642,3
8055,2011/12/7,4,0,12,6,0,3,1,3,0.48,0.4697,1,0.4179,18
8056,2011/12/7,4,0,12,7,0,3,1,3,0.44,0.4394,1,0.1045,46
8057,2011/12/7,4,0,12,8,0,3,1,3,0.44,0.4394,1,0,86
8058,2011/12/7,4,0,12,9,0,3,1,3,0.44,0.4394,1,0.2537,64
8059,2011/12/7,4,0,12,10,0,3,1,3,0.44,0.4394,1,0.0896,33
8060,2011/12/7,4,0,12,11,0,3,1,3,0.44,0.4394,1,0.0896,50
8061,2011/12/7,4,0,12,12,0,3,1,3,0.44,0.4394,1,0.1343,33
8062,2011/12/7,4,0,12,13,0,3,1,3,0.44,0.4394,1,0.194,33
8063,2011/12/7,4,0,12,14,0,3,1,3,0.44,0.4394,1,0.194,25
8064,2011/12/7,4,0,12,15,0,3,1,3,0.42,0.4242,0.94,0.2239,30
8065,2011/12/7,4,0,12,16,0,3,1,3,0.42,0.4242,0.94,0.194,31
8066,2011/12/7,4,0,12,17,0,3,1,3,0.4,0.4091,1,0.3284,52
8067,2011/12/7,4,0,12,18,0,3,1,3,0.4,0.4091,0.94,0.2985,51
8068,2011/12/7,4,0,12,19,0,3,1,3,0.34,0.2879,0.87,0.6418,33
8069,2011/12/7,4,0,12,20,0,3,1,3,0.34,0.2879,0.87,0.6418,26
8070,2011/12/7,4,0,12,21,0,3,1,3,0.3,0.2576,0.87,0.5224,6
8071,2011/12/7,4,0,12,22,0,3,1,3,0.24,0.197,0.93,0.4478,13
8072,2011/12/7,4,0,12,23,0,3,1,1,0.24,0.2121,0.93,0.3881,16
8073,2011/12/8,4,0,12,0,0,4,1,2,0.26,0.2273,0.87,0.2985,21
8074,2011/12/8,4,0,12,1,0,4,1,1,0.26,0.2273,0.81,0.3582,7
8075,2011/12/8,4,0,12,2,0,4,1,1,0.28,0.2727,0.65,0.2239,4
8076,2011/12/8,4,0,12,3,0,4,1,1,0.26,0.2273,0.6,0.2985,1
8077,2011/12/8,4,0,12,4,0,4,1,2,0.24,0.197,0.6,0.4627,2
8078,2011/12/8,4,0,12,5,0,4,1,1,0.22,0.2121,0.64,0.2239,12
8079,2011/12/8,4,0,12,6,0,4,1,1,0.22,0.2121,0.55,0.2836,71
8080,2011/12/8,4,0,12,7,0,4,1,1,0.22,0.2121,0.6,0.2239,244
8081,2011/12/8,4,0,12,8,0,4,1,1,0.22,0.2121,0.55,0.2836,429
8082,2011/12/8,4,0,12,9,0,4,1,1,0.24,0.2121,0.52,0.3881,225
8083,2011/12/8,4,0,12,10,0,4,1,1,0.26,0.2273,0.52,0.3284,110
8084,2011/12/8,4,0,12,11,0,4,1,1,0.28,0.2727,0.52,0.2537,106
8085,2011/12/8,4,0,12,12,0,4,1,1,0.28,0.2576,0.52,0.3284,156
8086,2011/12/8,4,0,12,13,0,4,1,1,0.3,0.2727,0.49,0.3582,124
8087,2011/12/8,4,0,12,14,0,4,1,1,0.32,0.303,0.45,0.2537,137
8088,2011/12/8,4,0,12,15,0,4,1,1,0.32,0.3333,0.45,0.1343,117
8089,2011/12/8,4,0,12,16,0,4,1,1,0.32,0.3182,0.45,0.194,208
8090,2011/12/8,4,0,12,17,0,4,1,1,0.3,0.3182,0.49,0.1045,331
8091,2011/12/8,4,0,12,18,0,4,1,1,0.28,0.2727,0.52,0.2239,318
8092,2011/12/8,4,0,12,19,0,4,1,1,0.26,0.2727,0.56,0.1045,232
8093,2011/12/8,4,0,12,20,0,4,1,1,0.26,0.2727,0.6,0.1045,175
8094,2011/12/8,4,0,12,21,0,4,1,1,0.28,0.303,0.61,0.0896,139
8095,2011/12/8,4,0,12,22,0,4,1,1,0.26,0.2727,0.65,0.1343,92
8096,2011/12/8,4,0,12,23,0,4,1,1,0.24,0.2576,0.7,0.1045,61
8097,2011/12/9,4,0,12,0,0,5,1,1,0.24,0.2879,0.65,0,34
8098,2011/12/9,4,0,12,1,0,5,1,1,0.24,0.2879,0.65,0,14
8099,2011/12/9,4,0,12,2,0,5,1,1,0.24,0.2879,0.7,0,12
8100,2011/12/9,4,0,12,3,0,5,1,1,0.22,0.2727,0.8,0,6
8101,2011/12/9,4,0,12,4,0,5,1,1,0.22,0.2727,0.8,0,2
8102,2011/12/9,4,0,12,5,0,5,1,1,0.22,0.2727,0.8,0,20
8103,2011/12/9,4,0,12,6,0,5,1,1,0.22,0.2576,0.8,0.0896,63
8104,2011/12/9,4,0,12,7,0,5,1,1,0.22,0.2576,0.75,0.0896,199
8105,2011/12/9,4,0,12,8,0,5,1,1,0.24,0.2879,0.81,0,385
8106,2011/12/9,4,0,12,9,0,5,1,1,0.26,0.2879,0.81,0.0896,264
8107,2011/12/9,4,0,12,10,0,5,1,2,0.3,0.303,0.7,0.1642,126
8108,2011/12/9,4,0,12,11,0,5,1,1,0.32,0.303,0.7,0.2537,136
8109,2011/12/9,4,0,12,12,0,5,1,1,0.36,0.3333,0.57,0.2985,173
8110,2011/12/9,4,0,12,13,0,5,1,1,0.38,0.3939,0.5,0.194,168
8111,2011/12/9,4,0,12,14,0,5,1,1,0.38,0.3939,0.46,0.2836,187
8112,2011/12/9,4,0,12,15,0,5,1,1,0.38,0.3939,0.46,0.2836,189
8113,2011/12/9,4,0,12,16,0,5,1,1,0.36,0.3485,0.62,0.1343,250
8114,2011/12/9,4,0,12,17,0,5,1,1,0.34,0.3485,0.66,0.1045,362
8115,2011/12/9,4,0,12,18,0,5,1,1,0.34,0.3636,0.61,0,318
8116,2011/12/9,4,0,12,19,0,5,1,1,0.34,0.3636,0.61,0,199
8117,2011/12/9,4,0,12,20,0,5,1,1,0.3,0.3333,0.81,0,150
8118,2011/12/9,4,0,12,21,0,5,1,1,0.3,0.3333,0.75,0,140
8119,2011/12/9,4,0,12,22,0,5,1,1,0.28,0.3182,0.87,0,129
8120,2011/12/9,4,0,12,23,0,5,1,1,0.28,0.3182,0.81,0,94
8121,2011/12/10,4,0,12,0,0,6,0,2,0.26,0.2727,0.81,0.1045,77
8122,2011/12/10,4,0,12,1,0,6,0,2,0.26,0.2576,0.7,0.1642,66
8123,2011/12/10,4,0,12,2,0,6,0,2,0.28,0.303,0.61,0.0896,60
8124,2011/12/10,4,0,12,3,0,6,0,2,0.28,0.303,0.61,0.0896,25
8125,2011/12/10,4,0,12,4,0,6,0,2,0.26,0.2727,0.65,0.1045,3
8126,2011/12/10,4,0,12,5,0,6,0,1,0.26,0.2576,0.6,0.1642,6
8127,2011/12/10,4,0,12,6,0,6,0,1,0.24,0.2576,0.65,0.1045,11
8128,2011/12/10,4,0,12,7,0,6,0,1,0.24,0.2273,0.65,0.194,11
8129,2011/12/10,4,0,12,8,0,6,0,1,0.26,0.2727,0.65,0.1343,73
8130,2011/12/10,4,0,12,9,0,6,0,1,0.28,0.2576,0.61,0.2836,149
8131,2011/12/10,4,0,12,10,0,6,0,1,0.32,0.303,0.57,0.2537,192
8132,2011/12/10,4,0,12,11,0,6,0,1,0.32,0.2879,0.53,0.4179,236
8133,2011/12/10,4,0,12,12,0,6,0,1,0.32,0.2879,0.45,0.4179,283
8134,2011/12/10,4,0,12,13,0,6,0,1,0.34,0.303,0.34,0.4179,286
8135,2011/12/10,4,0,12,14,0,6,0,1,0.34,0.303,0.31,0.3284,293
8136,2011/12/10,4,0,12,15,0,6,0,1,0.34,0.303,0.34,0.3582,299
8137,2011/12/10,4,0,12,16,0,6,0,1,0.32,0.2879,0.31,0.3881,241
8138,2011/12/10,4,0,12,17,0,6,0,1,0.28,0.2576,0.36,0.3284,185
8139,2011/12/10,4,0,12,18,0,6,0,1,0.26,0.2576,0.38,0.2239,172
8140,2011/12/10,4,0,12,19,0,6,0,1,0.26,0.2424,0.38,0.2836,154
8141,2011/12/10,4,0,12,20,0,6,0,1,0.24,0.2273,0.35,0.2239,124
8142,2011/12/10,4,0,12,21,0,6,0,1,0.22,0.2121,0.44,0.2239,83
8143,2011/12/10,4,0,12,22,0,6,0,1,0.22,0.2273,0.41,0.1343,95
8144,2011/12/10,4,0,12,23,0,6,0,1,0.2,0.2121,0.47,0.1642,66
8145,2011/12/11,4,0,12,0,0,0,0,1,0.2,0.197,0.51,0.2239,74
8146,2011/12/11,4,0,12,1,0,0,0,1,0.16,0.1515,0.59,0.2239,62
8147,2011/12/11,4,0,12,2,0,0,0,1,0.18,0.1667,0.55,0.2537,52
8148,2011/12/11,4,0,12,3,0,0,0,1,0.16,0.1818,0.59,0.1343,19
8149,2011/12/11,4,0,12,4,0,0,0,1,0.16,0.1667,0.59,0.1642,5
8150,2011/12/11,4,0,12,5,0,0,0,1,0.18,0.2121,0.59,0.1045,6
8151,2011/12/11,4,0,12,6,0,0,0,1,0.16,0.2273,0.59,0,10
8152,2011/12/11,4,0,12,7,0,0,0,1,0.18,0.2424,0.55,0,31
8153,2011/12/11,4,0,12,8,0,0,0,1,0.16,0.2273,0.69,0,72
8154,2011/12/11,4,0,12,9,0,0,0,1,0.2,0.2576,0.59,0,107
8155,2011/12/11,4,0,12,10,0,0,0,1,0.24,0.2879,0.44,0,194
8156,2011/12/11,4,0,12,11,0,0,0,1,0.26,0.303,0.35,0,197
8157,2011/12/11,4,0,12,12,0,0,0,1,0.26,0.303,0.35,0,288
8158,2011/12/11,4,0,12,13,0,0,0,1,0.3,0.3333,0.31,0,268
8159,2011/12/11,4,0,12,14,0,0,0,1,0.3,0.3333,0.28,0,242
8160,2011/12/11,4,0,12,15,0,0,0,1,0.3,0.3333,0.26,0,266
8161,2011/12/11,4,0,12,16,0,0,0,1,0.3,0.3333,0.26,0,206
8162,2011/12/11,4,0,12,17,0,0,0,1,0.28,0.3182,0.3,0,163
