instant,dteday,hr,weathersit,temp,atemp,hum,windspeed,cnt
12517,2012/6/10,17,1,33.62,37.12,41,19.0012,521
12518,2012/6/10,18,1,33.62,36.365,38,15.0013,490
12519,2012/6/10,19,1,33.62,35.605,28,19.0012,375
12520,2012/6/10,20,1,31.16,34.09,48,11.0014,363
12521,2012/6/10,21,1,29.52,34.09,62,11.0014,253
12522,2012/6/10,22,1,28.7,32.575,65,11.0014,159
12523,2012/6/10,23,1,29.52,33.335,58,7.0015,110
12524,2012/6/11,0,1,28.7,32.575,65,7.0015,41
12525,2012/6/11,1,1,27.06,31.06,74,11.0014,24
12526,2012/6/11,2,1,27.06,31.06,74,7.0015,17
12527,2012/6/11,3,1,26.24,29.545,78,7.0015,6
12528,2012/6/11,4,1,26.24,29.545,78,8.9981,7
12529,2012/6/11,5,1,26.24,29.545,78,8.9981,37
12530,2012/6/11,6,1,25.42,28.79,83,7.0015,144
12531,2012/6/11,7,1,26.24,29.545,78,7.0015,503
12532,2012/6/11,8,1,27.06,31.06,74,8.9981,651
12533,2012/6/11,9,1,28.7,32.575,65,8.9981,316
12534,2012/6/11,10,1,29.52,34.09,62,11.0014,147
12535,2012/6/11,11,2,31.16,34.09,48,15.0013,202
12536,2012/6/11,12,2,32.8,36.365,43,12.998,261
12537,2012/6/11,13,2,32.8,35.605,41,19.9995,248
12538,2012/6/11,14,2,33.62,36.365,34,19.0012,259
12539,2012/6/11,15,1,32.8,35.605,41,23.9994,259
12540,2012/6/11,16,2,32.8,35.605,41,27.9993,427
12541,2012/6/11,17,2,32.8,35.605,41,23.9994,800
12542,2012/6/11,18,2,32.8,36.365,43,19.9995,831
12543,2012/6/11,19,2,31.16,34.09,48,22.0028,596
12544,2012/6/11,20,2,30.34,33.335,48,15.0013,394
12545,2012/6/11,21,2,29.52,33.335,58,12.998,250
12546,2012/6/11,22,2,29.52,33.335,58,12.998,164
12547,2012/6/11,23,2,28.7,32.575,58,15.0013,80
12548,2012/6/12,0,2,28.7,32.575,58,15.0013,28
12549,2012/6/12,1,2,27.88,31.82,65,11.0014,16
12550,2012/6/12,2,2,27.88,31.82,65,12.998,6
12551,2012/6/12,3,2,27.06,31.06,69,16.9979,12
12552,2012/6/12,4,3,24.6,27.275,88,11.0014,4
12553,2012/6/12,5,3,24.6,27.275,88,8.9981,29
12554,2012/6/12,6,2,24.6,27.275,88,8.9981,136
12555,2012/6/12,7,3,25.42,28.03,88,16.9979,303
12556,2012/6/12,8,2,25.42,28.03,88,15.0013,613
12557,2012/6/12,9,2,26.24,28.79,89,19.0012,285
12558,2012/6/12,10,3,26.24,28.79,89,19.0012,125
12559,2012/6/12,11,3,27.06,30.305,83,23.9994,65
12560,2012/6/12,12,3,27.06,30.305,83,16.9979,95
12561,2012/6/12,13,3,27.06,30.305,83,12.998,59
12562,2012/6/12,14,3,26.24,28.79,89,16.9979,60
12563,2012/6/12,15,3,27.06,29.545,89,12.998,116
12564,2012/6/12,16,2,27.06,29.545,89,19.0012,239
12565,2012/6/12,17,2,27.06,29.545,89,?,681
12566,2012/6/12,18,1,27.88,31.82,83,12.998,653
12567,2012/6/12,19,1,27.88,31.82,83,12.998,491
12568,2012/6/12,20,1,27.88,31.82,83,12.998,386
12569,2012/6/12,21,1,27.88,31.82,83,7.0015,274
12570,2012/6/12,22,1,27.06,29.545,94,7.0015,207
12571,2012/6/12,23,3,27.06,29.545,94,15.0013,89
12572,2012/6/13,0,2,27.06,29.545,94,12.998,34
12573,2012/6/13,1,1,26.24,29.545,78,0,28
12574,2012/6/13,2,1,25.42,28.79,83,8.9981,4
12575,2012/6/13,3,1,25.42,28.79,83,12.998,8
12576,2012/6/13,4,1,24.6,28.03,83,8.9981,10
12577,2012/6/13,5,1,24.6,28.03,83,12.998,40
12578,2012/6/13,6,1,24.6,28.03,83,15.0013,194
12579,2012/6/13,7,1,24.6,28.03,83,19.9995,505
12580,2012/6/13,8,2,25.42,29.545,73,35.0008,713
12581,2012/6/13,9,2,26.24,30.305,69,39.0007,352
12582,2012/6/13,10,2,26.24,30.305,65,27.9993,198
12583,2012/6/13,11,2,27.06,31.06,54,30.0026,246
12584,2012/6/13,12,2,27.88,31.82,44,27.9993,334
12585,2012/6/13,13,2,28.7,31.82,45,26.0027,255
12586,2012/6/13,14,2,29.52,32.575,37,27.9993,320
12587,2012/6/13,15,1,29.52,32.575,32,32.9975,281
12588,2012/6/13,16,1,29.52,32.575,30,32.9975,392
12589,2012/6/13,17,1,29.52,32.575,32,32.9975,857
12590,2012/6/13,18,1,29.52,32.575,32,30.0026,744
12591,2012/6/13,19,1,28.7,31.82,34,26.0027,671
12592,2012/6/13,20,1,27.88,31.82,36,27.9993,448
12593,2012/6/13,21,1,26.24,31.06,44,23.9994,396
12594,2012/6/13,22,1,25.42,31.06,50,19.9995,238
12595,2012/6/13,23,1,25.42,31.06,50,19.0012,153
12596,2012/6/14,0,1,24.6,31.06,53,19.9995,48
12597,2012/6/14,1,1,24.6,31.06,56,15.0013,21
12598,2012/6/14,2,2,25.42,31.06,53,16.9979,9
12599,2012/6/14,3,2,25.42,31.06,53,19.0012,5
12600,2012/6/14,4,2,24.6,31.06,56,16.9979,6
12601,2012/6/14,5,2,24.6,31.06,56,16.9979,40
12602,2012/6/14,6,1,23.78,27.275,60,19.0012,181
12603,2012/6/14,7,1,24.6,30.305,60,19.0012,506
12604,2012/6/14,8,1,24.6,30.305,64,22.0028,719
12605,2012/6/14,9,1,25.42,30.305,61,15.0013,357
12606,2012/6/14,10,1,26.24,30.305,65,27.9993,179
12607,2012/6/14,11,1,27.06,31.06,57,16.9979,228
12608,2012/6/14,12,2,27.06,31.06,61,15.0013,265
12609,2012/6/14,13,1,27.88,31.82,57,11.0014,284
12610,2012/6/14,14,1,28.7,32.575,54,19.0012,298
12611,2012/6/14,15,1,30.34,33.335,48,19.9995,324
12612,2012/6/14,16,1,29.52,33.335,51,19.0012,438
12613,2012/6/14,17,1,29.52,33.335,48,15.0013,867
12614,2012/6/14,18,1,30.34,33.335,42,12.998,823
12615,2012/6/14,19,1,28.7,32.575,48,16.9979,579
12616,2012/6/14,20,1,27.06,31.06,65,16.9979,435
12617,2012/6/14,21,1,26.24,30.305,65,11.0014,337
12618,2012/6/14,22,2,26.24,30.305,65,15.0013,242
12619,2012/6/14,23,2,25.42,30.305,69,11.0014,172
12620,2012/6/15,0,1,24.6,29.545,73,11.0014,94
12621,2012/6/15,1,1,23.78,27.275,78,12.998,51
12622,2012/6/15,2,1,22.96,26.515,83,7.0015,15
12623,2012/6/15,3,1,22.96,26.515,83,11.0014,5
12624,2012/6/15,4,1,22.96,26.515,83,11.0014,14
12625,2012/6/15,5,1,22.14,25.76,88,7.0015,33
12626,2012/6/15,6,1,22.14,25.76,83,8.9981,151
12627,2012/6/15,7,1,22.96,26.515,83,11.0014,430
12628,2012/6/15,8,1,24.6,29.545,69,11.0014,653
12629,2012/6/15,9,1,25.42,30.305,65,11.0014,366
12630,2012/6/15,10,1,26.24,31.06,57,11.0014,216
12631,2012/6/15,11,1,27.06,31.06,50,12.998,286
12632,2012/6/15,12,1,28.7,31.82,45,11.0014,403
12633,2012/6/15,13,1,28.7,31.82,42,16.9979,393
12634,2012/6/15,14,1,29.52,32.575,39,12.998,376
12635,2012/6/15,15,1,29.52,32.575,39,12.998,377
12636,2012/6/15,16,1,29.52,32.575,37,12.998,558
12637,2012/6/15,17,1,30.34,32.575,37,19.0012,823
12638,2012/6/15,18,1,29.52,32.575,39,15.0013,693
12639,2012/6/15,19,1,28.7,31.82,42,11.0014,467
12640,2012/6/15,20,1,27.88,31.82,44,12.998,385
12641,2012/6/15,21,1,27.06,31.06,50,7.0015,333
12642,2012/6/15,22,1,26.24,31.06,53,8.9981,321
12643,2012/6/15,23,1,25.42,31.06,53,16.9979,222
12644,2012/6/16,0,1,23.78,27.275,56,8.9981,137
12645,2012/6/16,1,1,22.96,26.515,56,0,95
12646,2012/6/16,2,1,23.78,27.275,53,0,67
12647,2012/6/16,3,1,22.96,26.515,60,6.0032,27
12648,2012/6/16,4,1,22.14,25.76,68,8.9981,8
12649,2012/6/16,5,1,22.14,25.76,68,7.0015,23
12650,2012/6/16,6,1,22.14,25.76,68,12.998,47
12651,2012/6/16,7,1,22.14,25.76,68,12.998,78
12652,2012/6/16,8,1,23.78,27.275,64,11.0014,204
12653,2012/6/16,9,1,24.6,30.305,60,6.0032,367
12654,2012/6/16,10,1,26.24,31.06,47,12.998,435
12655,2012/6/16,11,1,27.06,31.06,39,11.0014,566
12656,2012/6/16,12,1,27.88,31.82,41,7.0015,603
12657,2012/6/16,13,1,29.52,32.575,34,11.0014,617
12658,2012/6/16,14,1,29.52,32.575,37,15.0013,573
12659,2012/6/16,15,1,30.34,32.575,35,16.9979,583
12660,2012/6/16,16,2,29.52,32.575,37,7.0015,542
12661,2012/6/16,17,2,29.52,32.575,37,16.9979,593
12662,2012/6/16,18,2,29.52,32.575,37,15.0013,571
12663,2012/6/16,19,2,28.7,31.82,42,12.998,461
12664,2012/6/16,20,2,27.06,31.06,47,12.998,352
12665,2012/6/16,21,2,26.24,31.06,50,15.0013,290
12666,2012/6/16,22,1,25.42,31.06,53,19.9995,280
12667,2012/6/16,23,1,24.6,31.06,53,19.9995,183
12668,2012/6/17,0,1,22.96,26.515,56,8.9981,148
12669,2012/6/17,1,1,22.96,26.515,60,11.0014,88
12670,2012/6/17,2,1,22.96,26.515,56,6.0032,74
12671,2012/6/17,3,1,22.14,25.76,64,7.0015,28
12672,2012/6/17,4,1,22.14,25.76,64,6.0032,18
12673,2012/6/17,5,1,22.14,25.76,68,8.9981,17
12674,2012/6/17,6,1,21.32,25,72,7.0015,23
12675,2012/6/17,7,1,21.32,25,72,6.0032,48
12676,2012/6/17,8,1,22.96,26.515,68,16.9979,119
12677,2012/6/17,9,1,22.96,26.515,68,11.0014,274
12678,2012/6/17,10,1,23.78,27.275,64,0,436
12679,2012/6/17,11,1,25.42,31.06,57,7.0015,546
12680,2012/6/17,12,1,25.42,31.06,57,0,615
12681,2012/6/17,13,1,26.24,31.06,53,11.0014,614
12682,2012/6/17,14,1,26.24,31.06,53,0,582
12683,2012/6/17,15,1,27.06,31.06,50,15.0013,463
12684,2012/6/17,16,1,27.06,31.06,54,19.9995,580
12685,2012/6/17,17,1,26.24,31.06,57,15.0013,593
12686,2012/6/17,18,1,26.24,31.06,53,12.998,513
12687,2012/6/17,19,1,26.24,31.06,53,11.0014,390
12688,2012/6/17,20,1,25.42,31.06,57,12.998,302
12689,2012/6/17,21,1,25.42,31.06,57,12.998,246
12690,2012/6/17,22,1,24.6,30.305,60,12.998,153
12691,2012/6/17,23,1,23.78,27.275,64,12.998,108
12692,2012/6/18,0,1,22.96,26.515,73,16.9979,40
12693,2012/6/18,1,1,22.14,25.76,77,15.0013,14
12694,2012/6/18,2,1,22.14,25.76,77,15.0013,9
12695,2012/6/18,3,2,21.32,25,83,15.0013,4
12696,2012/6/18,4,2,22.14,25.76,77,12.998,9
12697,2012/6/18,5,3,21.32,25,83,8.9981,23
12698,2012/6/18,6,3,21.32,25,88,8.9981,37
12699,2012/6/18,7,3,21.32,25,94,15.0013,145
12700,2012/6/18,8,2,22.14,25.76,83,12.998,474
12701,2012/6/18,9,2,22.14,25.76,83,15.0013,250
12702,2012/6/18,10,3,22.14,25.76,88,7.0015,91
12703,2012/6/18,11,2,22.14,25.76,88,11.0014,121
12704,2012/6/18,12,3,22.96,26.515,78,8.9981,168
12705,2012/6/18,13,2,23.78,27.275,73,8.9981,225
12706,2012/6/18,14,2,23.78,27.275,68,12.998,219
12707,2012/6/18,15,2,24.6,29.545,69,12.998,237
12708,2012/6/18,16,2,24.6,29.545,73,12.998,332
12709,2012/6/18,17,2,24.6,29.545,73,12.998,723
12710,2012/6/18,18,2,25.42,30.305,69,11.0014,642
12711,2012/6/18,19,2,25.42,29.545,73,6.0032,463
12712,2012/6/18,20,2,25.42,29.545,73,8.9981,362
12713,2012/6/18,21,2,25.42,29.545,73,7.0015,273
12714,2012/6/18,22,2,25.42,29.545,73,11.0014,164
12715,2012/6/18,23,3,24.6,28.79,78,12.998,74
12716,2012/6/19,0,2,24.6,28.79,78,11.0014,35
12717,2012/6/19,1,2,24.6,28.79,78,11.0014,14
12718,2012/6/19,2,2,24.6,28.79,78,8.9981,15
12719,2012/6/19,3,2,24.6,28.79,78,7.0015,8
12720,2012/6/19,4,2,24.6,28.79,78,8.9981,10
12721,2012/6/19,5,2,24.6,28.79,78,12.998,37
12722,2012/6/19,6,2,24.6,28.79,78,7.0015,161
12723,2012/6/19,7,2,24.6,28.79,78,8.9981,480
12724,2012/6/19,8,2,24.6,28.79,78,11.0014,673
12725,2012/6/19,9,1,26.24,30.305,73,6.0032,328
12726,2012/6/19,10,1,26.24,30.305,73,6.0032,180
12727,2012/6/19,11,1,27.06,31.06,69,8.9981,230
12728,2012/6/19,12,1,28.7,32.575,65,6.0032,292
12729,2012/6/19,13,1,30.34,34.09,58,8.9981,272
12730,2012/6/19,14,1,31.16,35.605,58,7.0015,227
12731,2012/6/19,15,1,31.98,37.12,59,11.0014,259
12732,2012/6/19,16,1,32.8,37.88,55,15.0013,334
12733,2012/6/19,17,1,32.8,37.88,55,12.998,811
12734,2012/6/19,18,1,32.8,37.88,55,11.0014,795
12735,2012/6/19,19,1,32.8,38.635,59,15.0013,514
12736,2012/6/19,20,1,32.8,37.88,55,16.9979,458
12737,2012/6/19,21,1,31.16,35.605,62,11.0014,276
12738,2012/6/19,22,1,29.52,34.85,79,6.0032,291
12739,2012/6/19,23,1,29.52,34.85,79,8.9981,125
12740,2012/6/20,0,1,28.7,33.335,79,12.998,53
12741,2012/6/20,1,1,27.88,31.82,79,12.998,27
12742,2012/6/20,2,1,27.06,30.305,83,11.0014,6
12743,2012/6/20,3,1,27.06,30.305,83,8.9981,8
12744,2012/6/20,4,1,27.06,30.305,83,6.0032,7
12745,2012/6/20,5,1,27.06,30.305,83,6.0032,39
12746,2012/6/20,6,2,26.24,28.79,89,6.0032,165
12747,2012/6/20,7,2,27.06,29.545,89,0,464
12748,2012/6/20,8,2,28.7,33.335,79,7.0015,643
12749,2012/6/20,9,2,29.52,34.85,74,0,316
12750,2012/6/20,10,1,33.62,38.635,52,8.9981,167
12751,2012/6/20,11,1,34.44,39.395,49,12.998,188
12752,2012/6/20,12,1,35.26,40.15,47,11.0014,180
12753,2012/6/20,13,1,35.26,39.395,44,7.0015,211
12754,2012/6/20,14,1,36.08,40.15,39,12.998,190
12755,2012/6/20,15,1,36.9,40.91,35,0,179
12756,2012/6/20,16,1,36.9,40.91,35,7.0015,335
12757,2012/6/20,17,1,36.9,40.91,37,0,691
12758,2012/6/20,18,1,36.9,40.91,37,0,672
12759,2012/6/20,19,1,36.08,39.395,37,16.9979,539
12760,2012/6/20,20,1,35.26,38.635,39,15.0013,407
12761,2012/6/20,21,1,34.44,37.88,44,6.0032,344
12762,2012/6/20,22,1,33.62,37.88,46,7.0015,257
12763,2012/6/20,23,1,31.98,37.12,59,7.0015,123
12764,2012/6/21,0,1,30.34,34.85,70,6.0032,69
12765,2012/6/21,1,1,29.52,34.85,79,8.9981,18
12766,2012/6/21,2,1,29.52,34.85,79,7.0015,18
12767,2012/6/21,3,1,29.52,34.85,74,0,11
12768,2012/6/21,4,1,28.7,33.335,84,6.0032,12
12769,2012/6/21,5,1,28.7,33.335,84,7.0015,40
12770,2012/6/21,6,2,28.7,33.335,84,6.0032,150
12771,2012/6/21,7,2,28.7,33.335,84,6.0032,463
12772,2012/6/21,8,1,30.34,34.85,70,0,590
12773,2012/6/21,9,1,32.8,37.88,55,12.998,256
12774,2012/6/21,10,1,34.44,39.395,49,7.0015,150
12775,2012/6/21,11,1,35.26,39.395,41,8.9981,161
12776,2012/6/21,12,1,36.9,40.91,35,12.998,215
12777,2012/6/21,13,1,36.9,40.91,35,0,172
12778,2012/6/21,14,1,36.08,39.395,37,11.0014,176
12779,2012/6/21,15,1,37.72,41.665,33,11.0014,194
12780,2012/6/21,16,1,36.9,40.91,35,8.9981,320
12781,2012/6/21,17,1,36.08,39.395,37,0,615
12782,2012/6/21,18,1,35.26,39.395,41,12.998,640
12783,2012/6/21,19,1,36.08,40.15,39,15.0013,499
12784,2012/6/21,20,1,35.26,39.395,44,12.998,436
12785,2012/6/21,21,1,33.62,38.635,52,12.998,311
12786,2012/6/21,22,1,32.8,39.395,63,11.0014,243
12787,2012/6/21,23,1,32.8,38.635,59,6.0032,146
12788,2012/6/22,0,2,31.16,36.365,70,7.0015,93
12789,2012/6/22,1,1,31.16,37.12,75,11.0014,31
12790,2012/6/22,2,1,30.34,35.605,79,0,12
12791,2012/6/22,3,1,30.34,35.605,79,0,7
12792,2012/6/22,4,2,31.16,36.365,66,0,10
12793,2012/6/22,5,2,30.34,34.85,66,6.0032,38
12794,2012/6/22,6,2,30.34,34.85,66,0,122
12795,2012/6/22,7,1,30.34,34.09,58,11.0014,359
12796,2012/6/22,8,1,31.16,34.85,55,8.9981,613
12797,2012/6/22,9,1,31.16,35.605,58,15.0013,333
12798,2012/6/22,10,1,32.8,37.12,52,23.9994,185
12799,2012/6/22,11,1,32.8,37.12,49,11.0014,236
12800,2012/6/22,12,1,34.44,39.395,49,8.9981,254
12801,2012/6/22,13,1,36.08,40.15,39,15.0013,300
12802,2012/6/22,14,1,36.08,40.15,39,15.0013,263
12803,2012/6/22,15,1,36.9,40.91,35,23.9994,284
12804,2012/6/22,16,1,36.9,40.15,31,15.0013,380
12805,2012/6/22,17,2,33.62,36.365,38,11.0014,646
12806,2012/6/22,18,2,32.8,37.88,55,12.998,505
12807,2012/6/22,19,2,31.16,34.85,55,35.0008,362
12808,2012/6/22,20,2,31.16,34.85,55,35.0008,202
12809,2012/6/22,21,3,27.88,31.82,65,19.0012,217
12810,2012/6/22,22,1,27.88,31.82,69,8.9981,197
12811,2012/6/22,23,2,27.06,31.06,74,0,174
12812,2012/6/23,0,1,26.24,28.79,83,0,116
12813,2012/6/23,1,1,27.06,30.305,78,8.9981,123
12814,2012/6/23,2,2,26.24,28.79,83,12.998,93
12815,2012/6/23,3,2,26.24,28.79,83,6.0032,42
12816,2012/6/23,4,2,26.24,28.79,83,11.0014,19
12817,2012/6/23,5,2,26.24,28.79,83,12.998,12
12818,2012/6/23,6,1,26.24,28.79,83,6.0032,47
12819,2012/6/23,7,1,26.24,28.79,83,11.0014,78
12820,2012/6/23,8,1,27.88,31.82,69,15.0013,167
12821,2012/6/23,9,1,29.52,34.09,62,12.998,332
12822,2012/6/23,10,1,30.34,34.09,55,12.998,494
12823,2012/6/23,11,1,31.16,34.09,48,15.0013,516
12824,2012/6/23,12,1,32.8,36.365,43,12.998,602
12825,2012/6/23,13,1,33.62,36.365,34,12.998,564
12826,2012/6/23,14,1,31.98,34.09,33,16.9979,609
12827,2012/6/23,15,1,34.44,36.365,30,22.0028,483
12828,2012/6/23,16,1,34.44,35.605,26,19.9995,513
12829,2012/6/23,17,1,33.62,35.605,26,16.9979,530
12830,2012/6/23,18,1,33.62,35.605,26,19.9995,481
12831,2012/6/23,19,1,32.8,34.85,27,12.998,425
12832,2012/6/23,20,1,31.98,34.09,31,12.998,386
12833,2012/6/23,21,1,31.16,33.335,33,8.9981,322
12834,2012/6/23,22,1,30.34,32.575,37,7.0015,279
12835,2012/6/23,23,1,29.52,32.575,44,0,225
12836,2012/6/24,0,1,28.7,32.575,51,0,163
12837,2012/6/24,1,2,27.88,31.82,54,6.0032,127
12838,2012/6/24,2,2,27.88,31.82,51,0,114
12839,2012/6/24,3,2,27.06,31.06,65,6.0032,60
12840,2012/6/24,4,2,27.06,31.06,65,0,13
12841,2012/6/24,5,1,25.42,30.305,69,8.9981,8
12842,2012/6/24,6,1,26.24,30.305,65,11.0014,25
12843,2012/6/24,7,1,26.24,30.305,69,7.0015,71
12844,2012/6/24,8,1,28.7,32.575,58,0,141
12845,2012/6/24,9,1,29.52,33.335,51,0,232
12846,2012/6/24,10,1,31.16,34.09,40,0,452
12847,2012/6/24,11,1,31.16,34.09,40,8.9981,506
12848,2012/6/24,12,1,32.8,34.85,33,15.0013,556
12849,2012/6/24,13,1,32.8,34.85,33,19.0012,585
12850,2012/6/24,14,1,34.44,36.365,30,19.9995,551
12851,2012/6/24,15,1,35.26,37.12,28,15.0013,487
12852,2012/6/24,16,1,34.44,36.365,30,16.9979,461
12853,2012/6/24,17,1,34.44,36.365,32,16.9979,532
12854,2012/6/24,18,1,33.62,36.365,34,16.9979,534
12855,2012/6/24,19,1,32.8,35.605,38,19.9995,423
12856,2012/6/24,20,1,31.98,34.85,46,16.9979,332
12857,2012/6/24,21,1,31.16,34.85,55,15.0013,253
12858,2012/6/24,22,1,30.34,34.09,55,7.0015,178
12859,2012/6/24,23,1,30.34,34.09,58,7.0015,87
12860,2012/6/25,0,1,29.52,34.09,62,16.9979,68
12861,2012/6/25,1,1,28.7,32.575,65,15.0013,31
12862,2012/6/25,2,1,28.7,32.575,70,15.0013,14
12863,2012/6/25,3,1,27.88,31.82,69,16.9979,5
12864,2012/6/25,4,1,27.06,30.305,78,16.9979,4
12865,2012/6/25,5,1,27.06,31.06,74,11.0014,43
12866,2012/6/25,6,1,26.24,29.545,78,11.0014,158
12867,2012/6/25,7,1,27.06,31.06,74,15.0013,485
12868,2012/6/25,8,1,27.06,31.06,69,12.998,608
12869,2012/6/25,9,1,28.7,32.575,65,12.998,268
12870,2012/6/25,10,1,31.16,34.85,55,11.0014,184
12871,2012/6/25,11,1,32.8,36.365,43,22.0028,181
12872,2012/6/25,12,2,31.16,34.09,45,19.9995,270
12873,2012/6/25,13,1,29.52,33.335,51,19.9995,260
12874,2012/6/25,14,1,31.98,34.85,43,16.9979,251
12875,2012/6/25,15,1,31.98,34.09,38,31.0009,233
12876,2012/6/25,16,1,32.8,34.85,31,26.0027,414
12877,2012/6/25,17,1,32.8,34.09,24,31.0009,833
12878,2012/6/25,18,1,31.16,33.335,27,30.0026,791
12879,2012/6/25,19,1,30.34,32.575,27,31.0009,582
12880,2012/6/25,20,1,29.52,32.575,30,30.0026,475
12881,2012/6/25,21,1,27.88,31.06,30,22.0028,331
12882,2012/6/25,22,1,27.06,31.06,29,26.0027,187
12883,2012/6/25,23,1,26.24,31.06,33,22.0028,103
12884,2012/6/26,0,1,25.42,31.06,33,22.0028,37
12885,2012/6/26,1,1,24.6,31.06,35,26.0027,30
12886,2012/6/26,2,1,22.96,26.515,43,19.0012,9
12887,2012/6/26,3,1,22.14,25.76,45,19.0012,9
12888,2012/6/26,4,1,22.14,25.76,45,19.9995,10
12889,2012/6/26,5,1,21.32,25,48,26.0027,39
12890,2012/6/26,6,1,21.32,25,52,19.9995,188
12891,2012/6/26,7,1,21.32,25,52,23.9994,552
12892,2012/6/26,8,1,22.96,26.515,49,22.0028,656
12893,2012/6/26,9,1,23.78,27.275,46,27.9993,328
12894,2012/6/26,10,1,25.42,31.06,41,23.9994,190
12895,2012/6/26,11,1,26.24,31.06,36,27.9993,235
12896,2012/6/26,12,1,27.06,31.06,34,30.0026,308
12897,2012/6/26,13,1,28.7,31.82,30,31.0009,306
12898,2012/6/26,14,1,28.7,31.82,30,31.0009,267
12899,2012/6/26,15,1,29.52,32.575,28,31.0009,317
12900,2012/6/26,16,1,29.52,31.82,26,32.9975,416
12901,2012/6/26,17,1,29.52,32.575,28,27.9993,900
12902,2012/6/26,18,1,29.52,32.575,28,23.9994,824
12903,2012/6/26,19,1,29.52,32.575,28,15.0013,612
12904,2012/6/26,20,1,28.7,31.82,30,19.0012,505
12905,2012/6/26,21,1,27.88,31.82,34,12.998,328
12906,2012/6/26,22,1,27.06,31.06,34,16.9979,245
12907,2012/6/26,23,1,25.42,31.06,41,8.9981,131
12908,2012/6/27,0,1,25.42,31.06,41,12.998,54
12909,2012/6/27,1,1,24.6,31.06,43,11.0014,23
12910,2012/6/27,2,1,22.96,26.515,49,8.9981,14
12911,2012/6/27,3,1,23.78,27.275,46,6.0032,8
12912,2012/6/27,4,1,24.6,31.06,40,16.9979,11
12913,2012/6/27,5,1,24.6,31.06,43,19.0012,36
12914,2012/6/27,6,1,23.78,27.275,46,19.0012,200
12915,2012/6/27,7,1,24.6,31.06,43,23.9994,527
12916,2012/6/27,8,1,25.42,31.06,43,22.0028,687
12917,2012/6/27,9,1,27.06,31.06,41,23.9994,282
12918,2012/6/27,10,1,28.7,31.82,37,16.9979,172
12919,2012/6/27,11,1,30.34,32.575,30,22.0028,209
12920,2012/6/27,12,1,31.16,33.335,29,19.9995,322
12921,2012/6/27,13,1,32.8,34.85,27,22.0028,321
12922,2012/6/27,14,1,32.8,34.09,24,23.9994,270
12923,2012/6/27,15,1,32.8,34.85,26,31.0009,249
12924,2012/6/27,16,1,33.62,34.85,24,30.0026,392
12925,2012/6/27,17,1,33.62,34.85,24,26.0027,843
12926,2012/6/27,18,1,32.8,34.85,27,22.0028,804
12927,2012/6/27,19,1,31.98,34.09,29,22.0028,643
12928,2012/6/27,20,1,31.16,33.335,31,12.998,445
12929,2012/6/27,21,1,30.34,32.575,35,8.9981,367
12930,2012/6/27,22,1,29.52,32.575,39,6.0032,297
12931,2012/6/27,23,1,27.88,31.82,47,8.9981,159
12932,2012/6/28,0,1,27.06,31.06,50,7.0015,54
12933,2012/6/28,1,1,27.06,31.06,54,0,25
12934,2012/6/28,2,1,27.06,31.06,50,6.0032,13
12935,2012/6/28,3,1,27.06,31.06,50,6.0032,7
12936,2012/6/28,4,1,25.42,30.305,61,7.0015,11
12937,2012/6/28,5,1,25.42,31.06,57,6.0032,47
12938,2012/6/28,6,1,25.42,31.06,57,6.0032,193
12939,2012/6/28,7,1,25.42,30.305,61,7.0015,508
12940,2012/6/28,8,1,27.06,31.06,50,8.9981,617
12941,2012/6/28,9,1,28.7,32.575,54,11.0014,351
12942,2012/6/28,10,1,30.34,33.335,48,12.998,184
12943,2012/6/28,11,1,32.8,34.85,31,12.998,211
12944,2012/6/28,12,1,34.44,35.605,26,19.0012,276
12945,2012/6/28,13,1,35.26,37.12,26,15.0013,236
12946,2012/6/28,14,1,35.26,36.365,25,22.0028,254
12947,2012/6/28,15,1,35.26,36.365,25,22.0028,219
12948,2012/6/28,16,1,36.08,37.12,23,12.998,387
12949,2012/6/28,17,1,36.08,37.12,22,12.998,705
12950,2012/6/28,18,1,35.26,36.365,25,15.0013,697
12951,2012/6/28,19,1,34.44,36.365,30,19.9995,571
12952,2012/6/28,20,1,33.62,36.365,34,12.998,470
12953,2012/6/28,21,1,31.16,34.85,55,12.998,398
12954,2012/6/28,22,1,31.16,34.85,52,11.0014,274
12955,2012/6/28,23,1,30.34,33.335,48,8.9981,171
12956,2012/6/29,0,1,30.34,33.335,48,8.9981,114
12957,2012/6/29,1,1,30.34,33.335,51,11.0014,42
12958,2012/6/29,2,1,29.52,33.335,58,12.998,18
12959,2012/6/29,3,1,29.52,33.335,58,12.998,8
12960,2012/6/29,4,1,28.7,32.575,65,11.0014,10
12961,2012/6/29,5,1,28.7,32.575,61,7.0015,45
12962,2012/6/29,6,2,28.7,32.575,61,11.0014,163
12963,2012/6/29,7,1,28.7,32.575,61,7.0015,380
12964,2012/6/29,8,2,30.34,34.09,55,7.0015,624
12965,2012/6/29,9,1,31.16,34.85,55,11.0014,300
12966,2012/6/29,10,1,36.9,41.665,39,19.9995,171
12967,2012/6/29,11,2,36.9,42.425,42,19.0012,188
12968,2012/6/29,12,2,37.72,43.94,40,16.9979,226
12969,2012/6/29,13,1,38.54,43.94,38,12.998,239
12970,2012/6/29,14,1,39.36,45.455,36,15.0013,233
12971,2012/6/29,15,1,39.36,45.455,36,0,230
12972,2012/6/29,16,1,39.36,45.455,36,0,351
