instant,dteday,hr,weathersit,temp,atemp,hum,windspeed,season,holiday,weekday,workingday,cnt
15991,2012/11/3,23,1,13.12,16.665,57,7.0015,4,0,6,0,148
15992,2012/11/4,0,1,12.3,15.91,61,7.0015,4,0,0,0,102
15993,2012/11/4,1,1,10.66,14.395,81,6.0032,4,0,0,0,165
15994,2012/11/4,2,1,12.3,16.665,65,0,4,0,0,0,37
15995,2012/11/4,3,1,11.48,14.395,61,7.0015,4,0,0,0,11
15996,2012/11/4,4,1,10.66,13.635,65,8.9981,4,0,0,0,9
15997,2012/11/4,5,1,10.66,13.635,65,7.0015,4,0,0,0,5
15998,2012/11/4,6,1,11.48,14.395,61,8.9981,4,0,0,0,16
15999,2012/11/4,7,1,10.66,13.635,65,7.0015,4,0,0,0,50
16000,2012/11/4,8,1,12.3,15.15,56,8.9981,4,0,0,0,149
16001,2012/11/4,9,1,13.12,16.665,53,0,4,0,0,0,217
16002,2012/11/4,10,1,13.94,16.665,49,12.998,4,0,0,0,360
16003,2012/11/4,11,1,15.58,19.695,46,15.0013,4,0,0,0,445
16004,2012/11/4,12,1,15.58,19.695,46,15.0013,4,0,0,0,504
16005,2012/11/4,13,1,16.4,20.455,43,15.0013,4,0,0,0,493
16006,2012/11/4,14,1,16.4,20.455,40,12.998,4,0,0,0,509
16007,2012/11/4,15,1,16.4,20.455,40,15.0013,4,0,0,0,449
16008,2012/11/4,16,1,16.4,20.455,40,22.0028,4,0,0,0,435
16009,2012/11/4,17,1,14.76,17.425,43,12.998,4,0,0,0,327
16010,2012/11/4,18,1,14.76,17.425,43,15.0013,4,0,0,0,237
16011,2012/11/4,19,1,14.76,16.665,43,16.9979,4,0,0,0,227
16012,2012/11/4,20,1,13.12,14.395,53,23.9994,4,0,0,0,141
16013,2012/11/4,21,1,12.3,13.635,52,19.9995,4,0,0,0,87
16014,2012/11/4,22,1,12.3,14.395,52,19.0012,4,0,0,0,79
16015,2012/11/4,23,2,12.3,15.15,56,11.0014,4,0,0,0,53
16016,2012/11/5,0,2,12.3,14.395,56,12.998,4,0,1,1,23
16017,2012/11/5,1,2,12.3,15.15,56,11.0014,4,0,1,1,8
16018,2012/11/5,2,2,12.3,15.15,56,11.0014,4,0,1,1,6
16019,2012/11/5,3,2,12.3,14.395,56,15.0013,4,0,1,1,4
16020,2012/11/5,4,2,12.3,14.395,52,16.9979,4,0,1,1,16
16021,2012/11/5,5,2,12.3,13.635,52,22.0028,4,0,1,1,39
16022,2012/11/5,6,2,12.3,14.395,49,19.0012,4,0,1,1,139
16023,2012/11/5,7,2,12.3,14.395,49,16.9979,4,0,1,1,461
16024,2012/11/5,8,2,12.3,14.395,49,15.0013,4,0,1,1,648
16025,2012/11/5,9,2,12.3,14.395,52,19.0012,4,0,1,1,257
16026,2012/11/5,10,1,13.12,15.15,49,19.0012,4,0,1,1,142
16027,2012/11/5,11,1,13.94,15.91,46,15.0013,4,0,1,1,150
16028,2012/11/5,12,1,14.76,16.665,43,22.0028,4,0,1,1,244
16029,2012/11/5,13,1,14.76,16.665,40,16.9979,4,0,1,1,222
16030,2012/11/5,14,1,15.58,19.695,40,11.0014,4,0,1,1,196
16031,2012/11/5,15,1,15.58,19.695,40,19.0012,4,0,1,1,231
16032,2012/11/5,16,1,14.76,16.665,43,19.0012,4,0,1,1,360
16033,2012/11/5,17,1,13.94,15.91,46,15.0013,4,0,1,1,638
16034,2012/11/5,18,1,13.94,15.91,46,15.0013,4,0,1,1,542
16035,2012/11/5,19,1,13.12,15.91,49,11.0014,4,0,1,1,372
16036,2012/11/5,20,1,13.12,15.15,49,16.9979,4,0,1,1,241
16037,2012/11/5,21,1,12.3,14.395,52,19.0012,4,0,1,1,152
16038,2012/11/5,22,1,11.48,13.635,56,12.998,4,0,1,1,115
16039,2012/11/5,23,1,10.66,13.635,60,8.9981,4,0,1,1,53
16040,2012/11/6,0,1,9.84,12.88,60,7.0015,4,0,2,1,19
16041,2012/11/6,1,1,9.84,12.12,60,11.0014,4,0,2,1,8
16042,2012/11/6,2,1,9.84,12.88,65,6.0032,4,0,2,1,2
16043,2012/11/6,3,1,9.02,12.12,64,7.0015,4,0,2,1,4
16044,2012/11/6,4,1,9.02,12.88,69,6.0032,4,0,2,1,7
16045,2012/11/6,5,2,9.02,11.365,64,12.998,4,0,2,1,41
16046,2012/11/6,6,1,9.02,11.365,69,8.9981,4,0,2,1,149
16047,2012/11/6,7,1,8.2,10.605,69,11.0014,4,0,2,1,387
16048,2012/11/6,8,1,9.02,11.365,69,11.0014,4,0,2,1,588
16049,2012/11/6,9,1,10.66,12.88,60,11.0014,4,0,2,1,363
16050,2012/11/6,10,1,12.3,14.395,49,12.998,4,0,2,1,230
16051,2012/11/6,11,1,13.12,16.665,45,8.9981,4,0,2,1,216
16052,2012/11/6,12,1,13.12,16.665,45,8.9981,4,0,2,1,248
16053,2012/11/6,13,1,13.94,16.665,46,8.9981,4,0,2,1,278
16054,2012/11/6,14,1,14.76,18.18,40,7.0015,4,0,2,1,240
16055,2012/11/6,15,1,13.94,15.91,46,16.9979,4,0,2,1,272
16056,2012/11/6,16,1,13.94,16.665,46,11.0014,4,0,2,1,402
16057,2012/11/6,17,1,13.12,15.15,53,15.0013,4,0,2,1,627
16058,2012/11/6,18,1,13.12,15.15,57,19.9995,4,0,2,1,497
16059,2012/11/6,19,1,12.3,14.395,56,15.0013,4,0,2,1,371
16060,2012/11/6,20,1,12.3,14.395,61,15.0013,4,0,2,1,228
16061,2012/11/6,21,2,12.3,14.395,56,16.9979,4,0,2,1,151
16062,2012/11/6,22,2,12.3,14.395,56,15.0013,4,0,2,1,153
16063,2012/11/6,23,1,12.3,14.395,56,15.0013,4,0,2,1,205
16064,2012/11/7,0,2,12.3,14.395,56,19.0012,4,0,3,1,283
16065,2012/11/7,1,2,11.48,13.635,61,16.9979,4,0,3,1,92
16066,2012/11/7,2,2,11.48,12.88,56,19.9995,4,0,3,1,74
16067,2012/11/7,3,2,11.48,12.88,52,22.0028,4,0,3,1,11
16068,2012/11/7,4,2,11.48,12.88,52,19.9995,4,0,3,1,9
16069,2012/11/7,5,2,11.48,12.88,52,22.0028,4,0,3,1,27
16070,2012/11/7,6,2,10.66,12.12,56,19.0012,4,0,3,1,118
16071,2012/11/7,7,2,10.66,11.365,56,19.9995,4,0,3,1,319
16072,2012/11/7,8,2,10.66,12.12,60,19.0012,4,0,3,1,601
16073,2012/11/7,9,2,10.66,12.12,60,19.0012,4,0,3,1,368
16074,2012/11/7,10,2,11.48,12.88,56,19.9995,4,0,3,1,178
16075,2012/11/7,11,2,13.12,14.395,51,23.9994,4,0,3,1,147
16076,2012/11/7,12,2,13.12,15.15,53,19.0012,4,0,3,1,212
16077,2012/11/7,13,2,13.12,15.15,53,16.9979,4,0,3,1,181
16078,2012/11/7,14,2,13.12,14.395,53,23.9994,4,0,3,1,161
16079,2012/11/7,15,2,13.12,15.15,53,19.9995,4,0,3,1,198
16080,2012/11/7,16,2,13.12,14.395,53,23.9994,4,0,3,1,273
16081,2012/11/7,17,2,13.12,14.395,53,26.0027,4,0,3,1,517
16082,2012/11/7,18,2,13.12,14.395,53,23.9994,4,0,3,1,465
16083,2012/11/7,19,2,12.3,13.635,56,19.9995,4,0,3,1,319
16084,2012/11/7,20,2,13.12,15.15,49,22.0028,4,0,3,1,256
16085,2012/11/7,21,2,13.12,15.15,49,19.9995,4,0,3,1,126
16086,2012/11/7,22,3,12.3,14.395,56,16.9979,4,0,3,1,60
16087,2012/11/7,23,3,11.48,13.635,65,15.0013,4,0,3,1,40
16088,2012/11/8,0,3,11.48,13.635,61,15.0013,4,0,4,1,15
16089,2012/11/8,1,3,12.3,13.635,52,23.9994,4,0,4,1,12
16090,2012/11/8,2,2,12.3,14.395,49,15.0013,4,0,4,1,6
16091,2012/11/8,4,2,12.3,14.395,45,19.0012,4,0,4,1,10
16092,2012/11/8,5,2,12.3,14.395,42,15.0013,4,0,4,1,35
16093,2012/11/8,6,1,12.3,14.395,39,15.0013,4,0,4,1,124
16094,2012/11/8,7,1,11.48,12.88,36,26.0027,4,0,4,1,423
16095,2012/11/8,8,1,12.3,14.395,33,19.0012,4,0,4,1,668
16096,2012/11/8,9,1,13.12,14.395,31,23.9994,4,0,4,1,275
16097,2012/11/8,10,1,13.12,15.15,31,22.0028,4,0,4,1,161
16098,2012/11/8,11,1,14.76,16.665,29,26.0027,4,0,4,1,171
16099,2012/11/8,12,1,16.4,20.455,24,32.9975,4,0,4,1,235
16100,2012/11/8,13,1,18.04,21.97,18,27.9993,4,0,4,1,228
16101,2012/11/8,14,1,18.04,21.97,18,27.9993,4,0,4,1,182
16102,2012/11/8,15,1,18.04,21.97,18,27.9993,4,0,4,1,233
16103,2012/11/8,16,1,17.22,21.21,16,26.0027,4,0,4,1,339
16104,2012/11/8,17,1,16.4,20.455,20,19.9995,4,0,4,1,592
16105,2012/11/8,18,1,16.4,20.455,24,27.9993,4,0,4,1,507
16106,2012/11/8,19,1,15.58,19.695,27,23.9994,4,0,4,1,373
16107,2012/11/8,20,1,15.58,19.695,29,31.0009,4,0,4,1,245
16108,2012/11/8,21,1,14.76,16.665,37,26.0027,4,0,4,1,233
16109,2012/11/8,22,1,13.94,15.15,42,19.9995,4,0,4,1,161
16110,2012/11/8,23,1,13.94,15.15,46,23.9994,4,0,4,1,87
16111,2012/11/9,0,1,13.94,15.15,49,22.0028,4,0,5,1,55
16112,2012/11/9,1,1,13.12,15.15,53,19.0012,4,0,5,1,20
16113,2012/11/9,2,1,13.12,15.15,53,16.9979,4,0,5,1,12
16114,2012/11/9,3,1,13.12,14.395,53,27.9993,4,0,5,1,9
16115,2012/11/9,4,1,13.12,14.395,53,23.9994,4,0,5,1,14
16116,2012/11/9,5,1,12.3,14.395,56,12.998,4,0,5,1,27
16117,2012/11/9,6,1,10.66,13.635,65,7.0015,4,0,5,1,131
16118,2012/11/9,7,1,10.66,13.635,65,8.9981,4,0,5,1,341
16119,2012/11/9,8,1,13.12,15.91,57,11.0014,4,0,5,1,693
16120,2012/11/9,9,1,13.94,15.15,53,27.9993,4,0,5,1,327
16121,2012/11/9,10,1,14.76,16.665,50,22.0028,4,0,5,1,197
16123,2012/11/9,12,1,18.04,21.97,41,22.0028,4,0,5,1,262
16124,2012/11/9,13,1,18.86,22.725,38,19.9995,4,0,5,1,299
16125,2012/11/9,14,1,18.86,22.725,38,12.998,4,0,5,1,274
16126,2012/11/9,15,1,18.86,22.725,36,15.0013,4,0,5,1,356
16127,2012/11/9,16,1,18.86,22.725,38,11.0014,4,0,5,1,434
16128,2012/11/9,17,1,17.22,21.21,44,8.9981,4,0,5,1,654
16129,2012/11/9,18,1,17.22,21.21,44,7.0015,4,0,5,1,496
16130,2012/11/9,19,1,13.94,17.425,71,6.0032,4,0,5,1,361
16131,2012/11/9,20,1,14.76,17.425,66,8.9981,4,0,5,1,255
16132,2012/11/9,21,1,13.94,18.18,76,0,4,0,5,1,199
16133,2012/11/9,22,1,13.94,17.425,71,7.0015,4,0,5,1,163
16134,2012/11/9,23,1,13.12,16.665,81,6.0032,4,0,5,1,162
16135,2012/11/10,0,1,13.12,16.665,76,6.0032,4,0,6,0,122
16136,2012/11/10,1,1,12.3,15.91,81,6.0032,4,0,6,0,76
16137,2012/11/10,2,1,13.12,17.425,81,0,4,0,6,0,44
16138,2012/11/10,3,1,12.3,16.665,81,0,4,0,6,0,20
16139,2012/11/10,4,1,10.66,13.635,87,7.0015,4,0,6,0,6
16140,2012/11/10,5,1,11.48,15.91,87,0,4,0,6,0,10
16141,2012/11/10,6,1,9.84,12.88,93,6.0032,4,0,6,0,16
16142,2012/11/10,7,1,10.66,13.635,87,7.0015,4,0,6,0,71
16143,2012/11/10,8,1,13.12,17.425,76,0,4,0,6,0,146
16144,2012/11/10,9,1,14.76,17.425,66,12.998,4,0,6,0,259
16145,2012/11/10,10,1,16.4,20.455,58,0,4,0,6,0,350
16146,2012/11/10,11,1,16.4,20.455,58,7.0015,4,0,6,0,466
16147,2012/11/10,12,1,19.68,23.485,48,0,4,0,6,0,606
16148,2012/11/10,13,1,21.32,25,39,0,4,0,6,0,651
16149,2012/11/10,14,1,22.14,25.76,37,0,4,0,6,0,627
16150,2012/11/10,15,1,21.32,25,45,0,4,0,6,0,567
16151,2012/11/10,16,1,22.14,25.76,37,0,4,0,6,0,605
16152,2012/11/10,17,1,20.5,24.24,45,12.998,4,0,6,0,501
16153,2012/11/10,18,1,18.04,21.97,54,8.9981,4,0,6,0,359
16154,2012/11/10,19,1,18.86,22.725,51,6.0032,4,0,6,0,283
16155,2012/11/10,20,1,18.04,21.97,54,0,4,0,6,0,192
16156,2012/11/10,21,1,16.4,20.455,66,0,4,0,6,0,220
16157,2012/11/10,22,1,15.58,19.695,71,6.0032,4,0,6,0,193
16158,2012/11/10,23,1,14.76,18.18,71,7.0015,4,0,6,0,146
16159,2012/11/11,0,1,13.94,17.425,81,6.0032,4,0,0,0,124
16160,2012/11/11,1,1,13.94,17.425,76,6.0032,4,0,0,0,108
16161,2012/11/11,2,1,13.12,16.665,87,7.0015,4,0,0,0,70
16162,2012/11/11,3,1,13.94,18.18,81,0,4,0,0,0,48
16163,2012/11/11,4,1,13.12,16.665,81,7.0015,4,0,0,0,11
16164,2012/11/11,5,1,12.3,15.15,87,8.9981,4,0,0,0,12
16165,2012/11/11,6,1,12.3,15.91,87,6.0032,4,0,0,0,19
16166,2012/11/11,7,1,12.3,15.91,89,6.0032,4,0,0,0,68
16167,2012/11/11,8,1,13.12,16.665,87,7.0015,4,0,0,0,119
16168,2012/11/11,9,1,14.76,18.94,77,0,4,0,0,0,273
16169,2012/11/11,10,1,16.4,20.455,69,7.0015,4,0,0,0,405
16170,2012/11/11,11,1,18.86,22.725,59,8.9981,4,0,0,0,504
16171,2012/11/11,12,1,20.5,24.24,48,6.0032,4,0,0,0,585
16172,2012/11/11,13,1,22.14,25.76,45,7.0015,4,0,0,0,686
16173,2012/11/11,14,1,24.6,31.06,33,11.0014,4,0,0,0,654
16174,2012/11/11,15,1,22.96,26.515,37,15.0013,4,0,0,0,724
16175,2012/11/11,16,1,22.14,25.76,42,15.0013,4,0,0,0,653
16176,2012/11/11,17,1,22.14,25.76,45,11.0014,4,0,0,0,493
16177,2012/11/11,18,1,21.32,25,45,8.9981,4,0,0,0,405
16178,2012/11/11,19,1,19.68,23.485,55,8.9981,4,0,0,0,277
16179,2012/11/11,20,1,18.04,21.97,62,11.0014,4,0,0,0,200
16180,2012/11/11,21,1,18.04,21.97,67,15.0013,4,0,0,0,171
16181,2012/11/11,22,1,17.22,21.21,71,12.998,4,0,0,0,134
16182,2012/11/11,23,1,17.22,21.21,71,12.998,4,0,0,0,109
16183,2012/11/12,0,1,17.22,21.21,71,7.0015,4,1,1,0,49
16184,2012/11/12,1,1,16.4,20.455,76,11.0014,4,1,1,0,30
16185,2012/11/12,2,1,16.4,20.455,76,8.9981,4,1,1,0,20
16186,2012/11/12,3,1,16.4,20.455,76,8.9981,4,1,1,0,4
16187,2012/11/12,4,1,16.4,20.455,76,6.0032,4,1,1,0,4
16188,2012/11/12,5,1,15.58,19.695,87,0,4,1,1,0,24
16189,2012/11/12,6,1,15.58,19.695,87,7.0015,4,1,1,0,71
16190,2012/11/12,7,1,16.4,20.455,87,0,4,1,1,0,264
16191,2012/11/12,8,1,17.22,21.21,82,11.0014,4,1,1,0,540
16192,2012/11/12,9,1,18.04,21.97,88,7.0015,4,1,1,0,397
16193,2012/11/12,10,1,19.68,23.485,77,11.0014,4,1,1,0,266
16194,2012/11/12,11,1,21.32,25,72,11.0014,4,1,1,0,367
16195,2012/11/12,12,1,22.96,26.515,64,15.0013,4,1,1,0,419
16196,2012/11/12,13,1,24.6,30.305,60,15.0013,4,1,1,0,420
16197,2012/11/12,14,1,23.78,27.275,60,19.0012,4,1,1,0,444
16198,2012/11/12,15,1,22.96,26.515,64,16.9979,4,1,1,0,382
16199,2012/11/12,16,1,22.96,26.515,64,11.0014,4,1,1,0,434
16200,2012/11/12,17,1,22.96,26.515,64,19.0012,4,1,1,0,596
16201,2012/11/12,18,1,21.32,25,72,8.9981,4,1,1,0,551
16202,2012/11/12,19,1,22.14,25.76,73,19.0012,4,1,1,0,353
16203,2012/11/12,20,2,21.32,25,77,19.0012,4,1,1,0,304
16204,2012/11/12,21,3,22.14,25.76,73,15.0013,4,1,1,0,155
16205,2012/11/12,22,1,21.32,25,77,16.9979,4,1,1,0,112
16206,2012/11/12,23,2,22.14,25.76,77,15.0013,4,1,1,0,63
16207,2012/11/13,0,2,21.32,25,83,19.0012,4,0,2,1,23
16208,2012/11/13,1,3,18.04,21.97,88,43.0006,4,0,2,1,5
16209,2012/11/13,2,3,14.76,15.91,87,30.0026,4,0,2,1,11
16210,2012/11/13,3,3,14.76,16.665,87,23.9994,4,0,2,1,5
16211,2012/11/13,4,2,14.76,16.665,81,26.0027,4,0,2,1,9
16212,2012/11/13,5,2,13.94,15.91,87,19.0012,4,0,2,1,18
16213,2012/11/13,6,3,13.12,14.395,81,31.0009,4,0,2,1,50
16214,2012/11/13,7,3,13.12,15.15,87,16.9979,4,0,2,1,107
16215,2012/11/13,8,3,13.12,15.15,87,16.9979,4,0,2,1,211
16216,2012/11/13,9,3,13.12,15.15,81,22.0028,4,0,2,1,110
16217,2012/11/13,10,3,12.3,13.635,75,26.0027,4,0,2,1,94
16218,2012/11/13,11,1,13.12,15.15,70,16.9979,4,0,2,1,155
16219,2012/11/13,12,1,13.94,15.91,61,19.0012,4,0,2,1,196
16220,2012/11/13,13,1,13.94,15.91,53,16.9979,4,0,2,1,218
16221,2012/11/13,14,1,15.58,19.695,46,26.0027,4,0,2,1,203
16222,2012/11/13,15,1,16.4,20.455,40,19.9995,4,0,2,1,217
16223,2012/11/13,16,1,15.58,19.695,40,19.9995,4,0,2,1,310
16224,2012/11/13,17,1,13.94,15.15,49,23.9994,4,0,2,1,608
16225,2012/11/13,18,1,13.94,15.91,49,19.0012,4,0,2,1,559
16226,2012/11/13,19,1,13.12,14.395,49,23.9994,4,0,2,1,356
16227,2012/11/13,20,1,12.3,13.635,49,23.9994,4,0,2,1,223
16228,2012/11/13,21,1,12.3,13.635,49,23.9994,4,0,2,1,187
16229,2012/11/13,22,1,10.66,11.365,56,22.0028,4,0,2,1,135
16230,2012/11/13,23,1,10.66,11.365,56,19.9995,4,0,2,1,84
16231,2012/11/14,0,1,10.66,12.12,56,19.0012,4,0,3,1,24
16232,2012/11/14,1,1,9.84,10.605,60,19.9995,4,0,3,1,12
16233,2012/11/14,2,1,9.84,10.605,60,19.9995,4,0,3,1,1
16234,2012/11/14,3,1,9.84,11.365,65,15.0013,4,0,3,1,5
16235,2012/11/14,4,1,9.02,11.365,69,12.998,4,0,3,1,6
16236,2012/11/14,5,1,9.02,11.365,69,12.998,4,0,3,1,39
16237,2012/11/14,6,1,9.84,11.365,65,12.998,4,0,3,1,146
16238,2012/11/14,7,1,9.84,10.605,65,19.0012,4,0,3,1,415
16239,2012/11/14,8,1,11.48,12.88,56,19.9995,4,0,3,1,691
16240,2012/11/14,9,1,12.3,13.635,52,26.0027,4,0,3,1,332
16241,2012/11/14,10,1,13.12,14.395,45,23.9994,4,0,3,1,171
16242,2012/11/14,11,1,13.12,15.15,49,16.9979,4,0,3,1,151
16243,2012/11/14,12,1,13.94,16.665,46,0,4,0,3,1,240
16244,2012/11/14,13,1,14.76,16.665,43,16.9979,4,0,3,1,214
16245,2012/11/14,14,1,14.76,17.425,43,8.9981,4,0,3,1,181
16246,2012/11/14,15,1,14.76,16.665,43,19.0012,4,0,3,1,260
16247,2012/11/14,16,1,13.94,17.425,46,7.0015,4,0,3,1,321
16248,2012/11/14,17,1,13.12,15.91,49,12.998,4,0,3,1,583
16249,2012/11/14,18,1,13.12,15.91,53,11.0014,4,0,3,1,567
16250,2012/11/14,19,1,12.3,15.15,52,11.0014,4,0,3,1,396
16251,2012/11/14,20,1,12.3,15.91,52,6.0032,4,0,3,1,267
16252,2012/11/14,21,1,12.3,16.665,56,0,4,0,3,1,213
16253,2012/11/14,22,1,11.48,15.91,61,0,4,0,3,1,173
16254,2012/11/14,23,1,9.84,12.12,70,8.9981,4,0,3,1,87
16255,2012/11/15,0,2,10.66,15.15,65,0,4,0,4,1,34
16256,2012/11/15,1,2,10.66,13.635,65,7.0015,4,0,4,1,16
16257,2012/11/15,2,2,10.66,12.88,70,11.0014,4,0,4,1,7
16258,2012/11/15,3,2,10.66,14.395,70,6.0032,4,0,4,1,2
16259,2012/11/15,4,2,11.48,14.395,65,8.9981,4,0,4,1,5
16260,2012/11/15,5,2,12.3,14.395,61,15.0013,4,0,4,1,37
16261,2012/11/15,6,2,12.3,14.395,65,16.9979,4,0,4,1,147
16262,2012/11/15,7,2,12.3,14.395,65,12.998,4,0,4,1,410
16263,2012/11/15,8,2,12.3,14.395,61,15.0013,4,0,4,1,646
16264,2012/11/15,9,2,13.12,15.91,61,12.998,4,0,4,1,323
16265,2012/11/15,10,2,13.12,16.665,66,8.9981,4,0,4,1,153
16266,2012/11/15,11,2,13.94,16.665,61,8.9981,4,0,4,1,166
16267,2012/11/15,12,2,14.76,18.18,62,7.0015,4,0,4,1,213
16268,2012/11/15,13,2,15.58,19.695,54,7.0015,4,0,4,1,217
16269,2012/11/15,14,2,15.58,19.695,54,11.0014,4,0,4,1,201
16270,2012/11/15,15,2,15.58,19.695,58,11.0014,4,0,4,1,217
16271,2012/11/15,16,2,14.76,17.425,57,12.998,4,0,4,1,342
16272,2012/11/15,17,2,14.76,17.425,57,15.0013,4,0,4,1,563
16273,2012/11/15,18,2,14.76,17.425,57,12.998,4,0,4,1,573
16274,2012/11/15,19,2,13.94,16.665,61,8.9981,4,0,4,1,386
16275,2012/11/15,20,1,13.94,17.425,61,7.0015,4,0,4,1,285
16276,2012/11/15,21,2,13.12,16.665,66,7.0015,4,0,4,1,224
16277,2012/11/15,22,2,13.12,15.91,66,11.0014,4,0,4,1,153
16278,2012/11/15,23,2,13.12,15.91,61,11.0014,4,0,4,1,125
16279,2012/11/16,0,2,13.12,16.665,66,7.0015,4,0,5,1,65
16280,2012/11/16,1,2,12.3,15.91,65,6.0032,4,0,5,1,21
16281,2012/11/16,2,2,12.3,15.15,70,11.0014,4,0,5,1,9
16282,2012/11/16,3,2,12.3,15.15,65,8.9981,4,0,5,1,6
16283,2012/11/16,4,2,12.3,15.91,65,7.0015,4,0,5,1,5
16284,2012/11/16,5,2,12.3,15.91,65,6.0032,4,0,5,1,36
16285,2012/11/16,6,2,12.3,15.91,61,6.0032,4,0,5,1,130
16286,2012/11/16,7,2,12.3,15.15,61,11.0014,4,0,5,1,367
16287,2012/11/16,8,2,13.12,16.665,57,8.9981,4,0,5,1,711
16288,2012/11/16,9,1,13.94,17.425,53,7.0015,4,0,5,1,351
16289,2012/11/16,10,1,13.94,16.665,53,12.998,4,0,5,1,198
16290,2012/11/16,11,1,15.58,19.695,43,15.0013,4,0,5,1,218
16291,2012/11/16,12,1,16.4,20.455,43,19.0012,4,0,5,1,290
16292,2012/11/16,13,1,17.22,21.21,38,12.998,4,0,5,1,278
16293,2012/11/16,14,1,17.22,21.21,35,7.0015,4,0,5,1,251
16294,2012/11/16,15,1,17.22,21.21,38,8.9981,4,0,5,1,267
16295,2012/11/16,16,1,17.22,21.21,35,19.0012,4,0,5,1,383
16296,2012/11/16,17,1,14.76,17.425,46,12.998,4,0,5,1,580
16297,2012/11/16,18,1,13.94,16.665,53,11.0014,4,0,5,1,505
16298,2012/11/16,19,1,14.76,17.425,46,15.0013,4,0,5,1,332
16299,2012/11/16,20,1,14.76,16.665,46,16.9979,4,0,5,1,227
16300,2012/11/16,21,1,13.94,16.665,49,12.998,4,0,5,1,178
16301,2012/11/16,22,1,13.12,15.15,53,16.9979,4,0,5,1,162
16302,2012/11/16,23,1,13.12,15.15,53,15.0013,4,0,5,1,128
16303,2012/11/17,0,1,12.3,15.15,52,11.0014,4,0,6,0,106
16304,2012/11/17,1,1,10.66,12.88,60,12.998,4,0,6,0,87
16305,2012/11/17,2,1,10.66,12.88,65,12.998,4,0,6,0,49
16306,2012/11/17,3,1,10.66,12.88,65,12.998,4,0,6,0,21
16307,2012/11/17,4,1,9.84,11.365,70,12.998,4,0,6,0,7
16308,2012/11/17,5,1,9.84,12.12,70,11.0014,4,0,6,0,11
16309,2012/11/17,6,1,9.84,11.365,70,15.0013,4,0,6,0,21
16310,2012/11/17,7,1,9.84,11.365,70,12.998,4,0,6,0,78
16311,2012/11/17,8,1,10.66,12.88,65,15.0013,4,0,6,0,168
16312,2012/11/17,9,1,13.94,15.91,49,15.0013,4,0,6,0,248
16313,2012/11/17,10,1,14.76,16.665,46,16.9979,4,0,6,0,320
16314,2012/11/17,11,1,15.58,19.695,43,12.998,4,0,6,0,423
16315,2012/11/17,12,1,16.4,20.455,40,11.0014,4,0,6,0,476
16316,2012/11/17,13,1,17.22,21.21,38,16.9979,4,0,6,0,525
16317,2012/11/17,14,1,17.22,21.21,38,12.998,4,0,6,0,555
16318,2012/11/17,15,1,17.22,21.21,35,19.9995,4,0,6,0,549
16319,2012/11/17,16,1,16.4,20.455,40,15.0013,4,0,6,0,469
16320,2012/11/17,17,1,15.58,19.695,40,11.0014,4,0,6,0,403
16321,2012/11/17,18,1,14.76,18.18,50,7.0015,4,0,6,0,271
16322,2012/11/17,19,1,13.94,17.425,53,6.0032,4,0,6,0,253
16323,2012/11/17,20,2,13.94,17.425,66,6.0032,4,0,6,0,172
16324,2012/11/17,21,2,13.12,16.665,57,7.0015,4,0,6,0,139
16325,2012/11/17,22,2,13.12,16.665,57,7.0015,4,0,6,0,145
16326,2012/11/17,23,2,12.3,15.91,70,7.0015,4,0,6,0,133
16327,2012/11/18,0,2,12.3,15.15,70,11.0014,4,0,0,0,129
16328,2012/11/18,1,1,12.3,14.395,70,12.998,4,0,0,0,95
16329,2012/11/18,2,1,11.48,14.395,81,7.0015,4,0,0,0,73
16330,2012/11/18,3,2,12.3,15.15,81,11.0014,4,0,0,0,46
16331,2012/11/18,4,2,12.3,14.395,81,12.998,4,0,0,0,12
16332,2012/11/18,5,1,11.48,14.395,81,8.9981,4,0,0,0,12
16333,2012/11/18,6,1,11.48,13.635,81,11.0014,4,0,0,0,15
16334,2012/11/18,7,1,11.48,13.635,81,12.998,4,0,0,0,42
16335,2012/11/18,8,1,12.3,14.395,75,16.9979,4,0,0,0,119
16336,2012/11/18,9,1,13.12,15.15,70,16.9979,4,0,0,0,204
16337,2012/11/18,10,1,13.94,15.15,66,19.9995,4,0,0,0,329
16338,2012/11/18,11,1,15.58,19.695,62,19.0012,4,0,0,0,359
16339,2012/11/18,12,1,16.4,20.455,62,19.0012,4,0,0,0,442
16340,2012/11/18,13,1,16.4,20.455,62,22.0028,4,0,0,0,447
16341,2012/11/18,14,1,16.4,20.455,62,19.9995,4,0,0,0,428
16342,2012/11/18,15,1,17.22,21.21,54,19.0012,4,0,0,0,407
16343,2012/11/18,16,2,16.4,20.455,62,22.0028,4,0,0,0,372
16344,2012/11/18,17,2,15.58,19.695,66,16.9979,4,0,0,0,280
16345,2012/11/18,18,1,14.76,17.425,66,15.0013,4,0,0,0,276
16346,2012/11/18,19,1,14.76,17.425,66,11.0014,4,0,0,0,210
16347,2012/11/18,20,1,14.76,17.425,66,11.0014,4,0,0,0,129
16348,2012/11/18,21,1,14.76,16.665,66,16.9979,4,0,0,0,110
16349,2012/11/18,22,2,14.76,16.665,66,16.9979,4,0,0,0,74
16350,2012/11/18,23,1,14.76,17.425,66,15.0013,4,0,0,0,59
16351,2012/11/19,0,1,14.76,17.425,66,15.0013,4,0,1,1,27
